1	0.037328
2	0.020798
3	0.014428
4	0.011086
5	0.009046
6	0.007674
7	0.006671
8	0.005874
9	0.005195
10	0.004604
11	0.004101
12	0.003687
13	0.003354
14	0.003086
15	0.002869
16	0.002687
17	0.002525
18	0.002371
19	0.002215
20	0.002060
21	0.001917
22	0.001798
23	0.001711
24	0.001649
25	0.001597
26	0.001530
27	0.001435
28	0.001335
29	0.001264
30	0.001231
31	0.001209
32	0.001160
33	0.001081
34	0.001019
35	0.000998
36	0.000983
37	0.000932
38	0.000871
39	0.000848
40	0.000839
41	0.000795
42	0.000749
43	0.000740
44	0.000722
45	0.000677
46	0.000660
47	0.000652
48	0.000614
49	0.000596
50	0.000590
51	0.000556
52	0.000545
53	0.000534
54	0.000505
55	0.000502
56	0.000482
57	0.000465
58	0.000460
59	0.000436
60	0.000434
61	0.000415
62	0.000407
63	0.000396
64	0.000383
65	0.000378
66	0.000362
67	0.000359
68	0.000343
69	0.000342
70	0.000326
71	0.000325
72	0.000309
73	0.000307
74	0.000291
75	0.000284
76	0.000263
77	0.000247
78	0.000218
79	0.000189
80	0.000156
81	0.000122
82	0.000095
83	0.000070
84	0.000054
85	0.000042
86	0.000036
87	0.000033
88	0.000033
89	0.000035
90	0.000034
91	0.000031
92	0.000026
93	0.000021
94	0.000018
95	0.000017
96	0.000018
97	0.000019
98	0.000020
99	0.000018
100	0.000016
101	0.000014
102	0.000013
103	0.000013
104	0.000013
105	0.000014
106	0.000013
107	0.000011
108	0.000010
109	0.000009
110	0.000009
111	0.000009
112	0.000009
113	0.000008
114	0.000007
115	0.000007
116	0.000006
117	0.000006
118	0.000006
119	0.000006
120	0.000005
121	0.000005
122	0.000004
123	0.000004
124	0.000003
125	0.000003
126	0.000003
127	0.000003
128	0.000003
129	0.000003
130	0.000002
131	0.000002
132	0.000002
133	0.000002
134	0.000002
135	0.000002
136	0.000002
137	0.000002
138	0.000002
139	0.000002
140	0.000002
141	0.000002
142	0.000001
143	0.000001
144	0.000001
145	0.000001
146	0.000001
147	0.000001
148	0.000001
149	0.000001
150	0.000001
151	0.000001
152	0.000001
153	0.000001
154	0.000001
155	0.000001
156	0.000001
157	0.000001
158	0.000001
159	0.000001
160	0.000001
161	0.000001
162	0.000001
163	0.000001
164	0.000001
165	0.000001
166	0.000001
167	0.000001
168	0.000001
169	0.000001
170	0.000001
171	0.000001
172	0.000001
173	0.000001
174	0.000001
175	0.000001
176	0.000001
177	0.000001
178	0.000001
179	0.000001
180	0.000001
181	0.000001
182	0.000001
183	0.000001
184	0.000001
185	0.000001
186	0.000001
187	0.000001
188	0.000001
189	0.000001
190	0.000001
191	0.000001
192	0.000001
193	0.000001
194	0.000001
195	0.000001
196	0.000001
197	0.000001
198	0.000001
199	0.000001
200	0.000001
201	0.000001
202	0.000001
203	0.000001
204	0.000001
205	0.000001
206	0.000001
207	0.000001
208	0.000001
209	0.000001
210	0.000001
211	0.000001
212	0.000001
213	0.000001
214	0.000001
215	0.000001
216	0.000001
217	0.000001
218	0.000001
219	0.000001
