1	0.060085
2	0.045421
3	0.035548
4	0.026496
5	0.024409
6	0.019089
7	0.018211
8	0.014977
9	0.014414
10	0.012317
11	0.011880
12	0.010443
13	0.010077
14	0.009047
15	0.008731
16	0.007966
17	0.007688
18	0.007102
19	0.006856
20	0.006397
21	0.006177
22	0.005809
23	0.005612
24	0.005312
25	0.005134
26	0.004887
27	0.004726
28	0.004518
29	0.004372
30	0.004196
31	0.004062
32	0.003911
33	0.003789
34	0.003658
35	0.003546
36	0.003431
37	0.003328
38	0.003228
39	0.003132
40	0.003043
41	0.002955
42	0.002875
43	0.002793
44	0.002722
45	0.002646
46	0.002581
47	0.002510
48	0.002452
49	0.002385
50	0.002332
51	0.002270
52	0.002221
53	0.002163
54	0.002118
55	0.002063
56	0.002022
57	0.001971
58	0.001932
59	0.001884
60	0.001848
61	0.001802
62	0.001769
63	0.001726
64	0.001695
65	0.001654
66	0.001625
67	0.001586
68	0.001558
69	0.001521
70	0.001496
71	0.001461
72	0.001436
73	0.001403
74	0.001380
75	0.001348
76	0.001326
77	0.001296
78	0.001275
79	0.001246
80	0.001226
81	0.001198
82	0.001179
83	0.001153
84	0.001135
85	0.001109
86	0.001092
87	0.001068
88	0.001051
89	0.001027
90	0.001011
91	0.000988
92	0.000973
93	0.000952
94	0.000938
95	0.000919
96	0.000904
97	0.000882
98	0.000869
99	0.000852
100	0.000840
101	0.000819
102	0.000806
103	0.000791
104	0.000779
105	0.000760
106	0.000750
107	0.000736
108	0.000723
109	0.000707
110	0.000699
111	0.000682
112	0.000672
113	0.000659
114	0.000648
115	0.000634
116	0.000627
117	0.000612
118	0.000603
119	0.000592
120	0.000582
121	0.000570
122	0.000563
123	0.000549
124	0.000543
125	0.000531
126	0.000523
127	0.000514
128	0.000504
129	0.000495
130	0.000488
131	0.000477
132	0.000471
133	0.000461
134	0.000455
135	0.000446
136	0.000438
137	0.000431
138	0.000423
139	0.000415
140	0.000409
141	0.000400
142	0.000395
143	0.000386
144	0.000382
145	0.000373
146	0.000368
147	0.000361
148	0.000355
149	0.000349
150	0.000343
151	0.000336
152	0.000331
153	0.000324
154	0.000320
155	0.000313
156	0.000309
157	0.000302
158	0.000298
159	0.000292
160	0.000288
161	0.000282
162	0.000278
163	0.000273
164	0.000268
165	0.000263
166	0.000259
167	0.000254
168	0.000250
169	0.000245
170	0.000242
171	0.000236
172	0.000233
173	0.000228
174	0.000225
175	0.000219
176	0.000214
177	0.000205
178	0.000192
179	0.000172
180	0.000144
181	0.000112
182	0.000082
183	0.000058
184	0.000043
185	0.000037
186	0.000040
187	0.000047
188	0.000049
189	0.000040
190	0.000030
191	0.000027
192	0.000029
193	0.000030
194	0.000025
195	0.000020
196	0.000019
197	0.000021
198	0.000019
199	0.000015
200	0.000015
201	0.000016
202	0.000015
203	0.000013
204	0.000014
205	0.000014
206	0.000012
207	0.000011
208	0.000012
209	0.000011
210	0.000010
211	0.000010
212	0.000010
213	0.000009
214	0.000009
215	0.000009
216	0.000008
217	0.000008
218	0.000008
219	0.000007
220	0.000007
221	0.000007
222	0.000006
223	0.000006
224	0.000006
225	0.000005
226	0.000005
227	0.000005
228	0.000004
229	0.000004
230	0.000004
231	0.000003
232	0.000003
233	0.000003
234	0.000003
235	0.000003
236	0.000003
237	0.000002
238	0.000002
239	0.000002
240	0.000002
241	0.000002
242	0.000002
243	0.000002
244	0.000001
245	0.000001
246	0.000001
247	0.000001
248	0.000001
249	0.000001
